episode,clip,shot_num,#_frames_extrac,mem_score,duration
s04e06,clip_4_20374-26627,23743-23885-.mp4,18,0.915,5.7
s04e06,clip_4_20374-26627,23886-24275-.mp4,49,0.837,15.6
s04e06,clip_4_20374-26627,24276-24352-.mp4,10,0.884,3
s04e06,clip_4_20374-26627,24353-24447-.mp4,12,0.873,3.8
s04e06,clip_4_20374-26627,24448-24500-.mp4,7,0.915,2.1
s04e06,clip_4_20374-26627,24501-24586-.mp4,11,0.858,3.4
s04e06,clip_4_20374-26627,24587-24590-.mp4,0,0,0.1
s04e06,clip_4_20374-26627,24591-24670-.mp4,10,0.763,3.2
s04e06,clip_4_20374-26627,24671-24747-.mp4,10,0.859,3
s04e06,clip_4_20374-26627,24748-24804-.mp4,8,0.825,2.2
s04e06,clip_4_20374-26627,24805-24879-.mp4,10,0.946,3
s04e06,clip_4_20374-26627,24880-25026-.mp4,19,0.868,5.8
s04e06,clip_4_20374-26627,25027-25135-.mp4,14,0.903,4.3
s04e06,clip_4_20374-26627,25136-25196-.mp4,8,0.91,2.4
s04e06,clip_4_20374-26627,25197-25235-.mp4,5,0.882,1.5
s04e06,clip_4_20374-26627,25236-25290-.mp4,7,0.875,2.2
s04e06,clip_4_20374-26627,25291-25338-.mp4,6,0.894,1.9
s04e06,clip_4_20374-26627,25339-25447-.mp4,14,0.91,4.3
s04e06,clip_4_20374-26627,25448-25536-.mp4,12,0.828,3.5
s04e06,clip_4_20374-26627,25537-25690-.mp4,20,0.893,6.1
s04e06,clip_4_20374-26627,25691-25757-.mp4,9,0.906,2.6
s04e06,clip_4_20374-26627,25758-25800-.mp4,6,0.876,1.7
s04e06,clip_4_20374-26627,25801-25846-.mp4,6,0.913,1.8
s04e06,clip_4_20374-26627,25847-25921-.mp4,10,0.884,3
s04e06,clip_4_20374-26627,25922-25972-.mp4,7,0.953,2
s04e06,clip_4_20374-26627,25973-26066-.mp4,12,0.783,3.7
s04e06,clip_4_20374-26627,26067-26143-.mp4,10,0.817,3
s04e06,clip_4_20374-26627,26144-26281-.mp4,18,0.831,5.5
s04e06,clip_4_20374-26627,26282-26363-.mp4,11,0.941,3.2
s04e06,clip_4_20374-26627,26364-26522-.mp4,20,0.829,6.3
s04e06,clip_4_20374-26627,26523-26579-.mp4,8,0.837,2.2
s04e06,clip_4_20374-26627,26580-26627-.mp4,6,0.868,1.9
s04e06,clip_5_26628-31231,26628-26678-.mp4,7,0.831,2
s04e06,clip_5_26628-31231,26679-26723-.mp4,6,0.823,1.8
s04e06,clip_5_26628-31231,26724-26769-.mp4,6,0.86,1.8
s04e06,clip_5_26628-31231,26770-26814-.mp4,6,0.917,1.8
s04e06,clip_5_26628-31231,26815-26853-.mp4,5,0.899,1.5
s04e06,clip_5_26628-31231,26854-26910-.mp4,8,0.873,2.2
s04e06,clip_5_26628-31231,26911-26940-.mp4,4,0.874,1.2
s04e06,clip_5_26628-31231,26941-27013-.mp4,10,0.849,2.9
s04e06,clip_5_26628-31231,27014-27053-.mp4,5,0.879,1.6
s04e06,clip_5_26628-31231,27054-27103-.mp4,7,0.843,2
s04e06,clip_5_26628-31231,27104-27172-.mp4,9,0.829,2.7
s04e06,clip_5_26628-31231,27173-27274-.mp4,13,0.797,4
s04e06,clip_5_26628-31231,27275-27370-.mp4,12,0.818,3.8
s04e06,clip_5_26628-31231,27371-27435-.mp4,9,0.869,2.6
s04e06,clip_5_26628-31231,27436-27478-.mp4,6,0.959,1.7
s04e06,clip_5_26628-31231,27479-27612-.mp4,17,0.898,5.3
s04e06,clip_5_26628-31231,27613-27661-.mp4,7,0.883,1.9
s04e06,clip_5_26628-31231,27662-27708-.mp4,6,0.871,1.8
s04e06,clip_5_26628-31231,27709-27762-.mp4,7,0.923,2.1
s04e06,clip_5_26628-31231,27763-27812-.mp4,7,0.89,2
s04e06,clip_5_26628-31231,27813-27894-.mp4,11,0.937,3.2
s04e06,clip_5_26628-31231,27895-27962-.mp4,9,0.711,2.7
s04e06,clip_5_26628-31231,27963-28035-.mp4,10,0.863,2.9
s04e06,clip_5_26628-31231,28036-28120-.mp4,11,0.882,3.4
s04e06,clip_5_26628-31231,28121-28159-.mp4,5,0.828,1.5
s04e06,clip_5_26628-31231,28160-28235-.mp4,10,0.848,3
s04e06,clip_5_26628-31231,28236-28411-.mp4,22,0.921,7
s04e06,clip_5_26628-31231,28412-28462-.mp4,7,0.969,2
s04e06,clip_5_26628-31231,28463-28501-.mp4,5,0.943,1.5
s04e06,clip_5_26628-31231,28502-28552-.mp4,7,0.855,2
s04e06,clip_5_26628-31231,28553-28598-.mp4,6,0.911,1.8
s04e06,clip_5_26628-31231,28599-28632-.mp4,5,0.906,1.3
s04e06,clip_5_26628-31231,28633-28677-.mp4,6,0.891,1.8
s04e06,clip_5_26628-31231,28678-28738-.mp4,8,0.884,2.4
s04e06,clip_5_26628-31231,28739-28785-.mp4,6,0.928,1.8
s04e06,clip_5_26628-31231,28786-28791-.mp4,0,0,0.2
s04e06,clip_5_26628-31231,28792-28841-.mp4,7,0.745,2
s04e06,clip_5_26628-31231,28842-28880-.mp4,5,0.809,1.5
s04e06,clip_5_26628-31231,28881-28917-.mp4,5,0.769,1.4
s04e06,clip_5_26628-31231,28918-28969-.mp4,7,0.83,2
s04e06,clip_5_26628-31231,28970-29026-.mp4,8,0.871,2.2
s04e06,clip_5_26628-31231,29027-29069-.mp4,6,0.958,1.7
s04e06,clip_5_26628-31231,29070-29120-.mp4,7,0.898,2
s04e06,clip_5_26628-31231,29121-29258-.mp4,18,0.901,5.5
s04e06,clip_5_26628-31231,29259-29333-.mp4,10,0.89,3
s04e06,clip_5_26628-31231,29334-29386-.mp4,7,0.762,2.1
s04e06,clip_5_26628-31231,29387-29455-.mp4,9,0.814,2.7
s04e06,clip_5_26628-31231,29456-29501-.mp4,6,0.884,1.8
s04e06,clip_5_26628-31231,29502-29567-.mp4,9,0.902,2.6
s04e06,clip_5_26628-31231,29568-29630-.mp4,8,0.94,2.5
s04e06,clip_5_26628-31231,29631-29739-.mp4,14,0.928,4.3
s04e06,clip_5_26628-31231,29740-29791-.mp4,7,0.968,2
s04e06,clip_5_26628-31231,29792-29826-.mp4,5,0.945,1.4
s04e06,clip_5_26628-31231,29827-29870-.mp4,6,0.977,1.7
s04e06,clip_5_26628-31231,29871-29922-.mp4,7,0.932,2
s04e06,clip_5_26628-31231,29923-29953-.mp4,4,0.85,1.2
s04e06,clip_5_26628-31231,29954-29989-.mp4,5,0.854,1.4
s04e06,clip_5_26628-31231,29990-30019-.mp4,4,0.944,1.2
s04e06,clip_5_26628-31231,30020-30064-.mp4,6,0.928,1.8
s04e06,clip_5_26628-31231,30065-30099-.mp4,5,0.955,1.4
s04e06,clip_5_26628-31231,30100-30131-.mp4,4,0.879,1.2
s04e06,clip_5_26628-31231,30132-30188-.mp4,8,0.937,2.2
s04e06,clip_5_26628-31231,30189-30234-.mp4,6,0.926,1.8
s04e06,clip_5_26628-31231,30235-30410-.mp4,22,0.813,7
s04e06,clip_5_26628-31231,30411-30639-.mp4,29,0.726,9.1
s04e06,clip_5_26628-31231,30640-30724-.mp4,11,0.752,3.4
s04e06,clip_5_26628-31231,30725-30760-.mp4,5,0.806,1.4
s04e06,clip_5_26628-31231,30761-30813-.mp4,7,0.766,2.1
s04e06,clip_5_26628-31231,30814-30879-.mp4,9,0.8,2.6
s04e06,clip_5_26628-31231,30880-30974-.mp4,12,0.875,3.8
s04e06,clip_5_26628-31231,30975-31075-.mp4,13,0.736,4
s04e06,clip_5_26628-31231,31076-31231-.mp4,20,0.814,6.2
s04e06,clip_6_31232-35745,31232-31330-.mp4,13,0.753,3.9
s04e06,clip_6_31232-35745,31331-31470-.mp4,18,0.917,5.6
s04e06,clip_6_31232-35745,31471-31510-.mp4,5,0.87,1.6
s04e06,clip_6_31232-35745,31511-31636-.mp4,16,0.85,5
s04e06,clip_6_31232-35745,31637-31734-.mp4,13,0.898,3.9
s04e06,clip_6_31232-35745,31735-31788-.mp4,7,0.896,2.1
s04e06,clip_6_31232-35745,31789-31923-.mp4,17,0.836,5.4
s04e06,clip_6_31232-35745,31924-31987-.mp4,8,0.764,2.5
s04e06,clip_6_31232-35745,31988-32105-.mp4,15,0.865,4.7
s04e06,clip_6_31232-35745,32106-32408-.mp4,38,0.848,12.1
s04e06,clip_6_31232-35745,32409-32524-.mp4,15,0.829,4.6
s04e06,clip_6_31232-35745,32525-32569-.mp4,6,0.78,1.8
s04e06,clip_6_31232-35745,32570-32707-.mp4,18,0.826,5.5
s04e06,clip_6_31232-35745,32708-32934-.mp4,29,0.782,9
s04e06,clip_6_31232-35745,32935-33018-.mp4,11,0.783,3.3
s04e06,clip_6_31232-35745,33019-33126-.mp4,14,0.886,4.3
s04e06,clip_6_31232-35745,33127-33169-.mp4,6,0.838,1.7
s04e06,clip_6_31232-35745,33170-33203-.mp4,5,0.891,1.3
s04e06,clip_6_31232-35745,33204-33248-.mp4,6,0.838,1.8
s04e06,clip_6_31232-35745,33249-33303-.mp4,7,0.833,2.2
s04e06,clip_6_31232-35745,33304-33396-.mp4,12,0.881,3.7
s04e06,clip_6_31232-35745,33397-33476-.mp4,10,0.837,3.2
s04e06,clip_6_31232-35745,33477-33670-.mp4,25,0.883,7.7
s04e06,clip_6_31232-35745,33671-33741-.mp4,9,0.856,2.8
s04e06,clip_6_31232-35745,33742-33799-.mp4,8,0.899,2.3
s04e06,clip_6_31232-35745,33800-33878-.mp4,10,0.855,3.1
s04e06,clip_6_31232-35745,33879-33983-.mp4,14,0.934,4.2
s04e06,clip_6_31232-35745,33984-34025-.mp4,6,0.888,1.6
s04e06,clip_6_31232-35745,34026-34142-.mp4,15,0.818,4.6
s04e06,clip_6_31232-35745,34143-34207-.mp4,9,0.893,2.6
s04e06,clip_6_31232-35745,34208-34247-.mp4,5,0.874,1.6
s04e06,clip_6_31232-35745,34248-34289-.mp4,6,0.9,1.6
s04e06,clip_6_31232-35745,34290-34370-.mp4,11,0.778,3.2
s04e06,clip_6_31232-35745,34371-34475-.mp4,14,0.887,4.2
s04e06,clip_6_31232-35745,34476-34523-.mp4,6,0.88,1.9
s04e06,clip_6_31232-35745,34524-34554-.mp4,4,0.85,1.2
s04e06,clip_6_31232-35745,34555-34629-.mp4,10,0.905,3
s04e06,clip_6_31232-35745,34630-34671-.mp4,6,0.864,1.6
s04e06,clip_6_31232-35745,34672-34700-.mp4,4,0.89,1.1
s04e06,clip_6_31232-35745,34701-34733-.mp4,5,0.908,1.3
s04e06,clip_6_31232-35745,34734-34774-.mp4,6,0.909,1.6
s04e06,clip_6_31232-35745,34775-34893-.mp4,15,0.819,4.7
s04e06,clip_6_31232-35745,34894-35103-.mp4,27,0.885,8.4
s04e06,clip_6_31232-35745,35104-35133-.mp4,4,0.818,1.2
s04e06,clip_6_31232-35745,35134-35178-.mp4,6,0.819,1.8
s04e06,clip_6_31232-35745,35179-35242-.mp4,8,0.82,2.5
s04e06,clip_6_31232-35745,35243-35270-.mp4,4,0.849,1.1
s04e06,clip_6_31232-35745,35271-35344-.mp4,10,0.853,2.9
s04e06,clip_6_31232-35745,35345-35391-.mp4,6,0.823,1.8
s04e06,clip_6_31232-35745,35392-35505-.mp4,15,0.815,4.5
s04e06,clip_6_31232-35745,35506-35556-.mp4,7,0.855,2
s04e06,clip_6_31232-35745,35557-35579-.mp4,4,0.828,0.9
s04e06,clip_6_31232-35745,35580-35630-.mp4,7,0.824,2
s04e06,clip_6_31232-35745,35631-35683-.mp4,7,0.847,2.1
s04e06,clip_6_31232-35745,35684-35745-.mp4,8,0.839,2.4
s04e06,clip_7_35746-40354,35746-35787-.mp4,6,0.826,1.6
s04e06,clip_7_35746-40354,35788-35820-.mp4,5,0.771,1.3
s04e06,clip_7_35746-40354,35821-35890-.mp4,9,0.762,2.8
s04e06,clip_7_35746-40354,35891-35932-.mp4,6,0.898,1.6
s04e06,clip_7_35746-40354,35933-35977-.mp4,6,0.834,1.8
s04e06,clip_7_35746-40354,35978-36008-.mp4,4,0.852,1.2
s04e06,clip_7_35746-40354,36009-36050-.mp4,6,0.901,1.6
s04e06,clip_7_35746-40354,36051-36106-.mp4,7,0.902,2.2
s04e06,clip_7_35746-40354,36107-36171-.mp4,9,0.839,2.6
s04e06,clip_7_35746-40354,36172-36222-.mp4,7,0.881,2
s04e06,clip_7_35746-40354,36223-36297-.mp4,10,0.93,3
s04e06,clip_7_35746-40354,36298-36368-.mp4,9,0.925,2.8
s04e06,clip_7_35746-40354,36369-36467-.mp4,13,0.901,3.9
s04e06,clip_7_35746-40354,36468-36519-.mp4,7,0.935,2
s04e06,clip_7_35746-40354,36520-36649-.mp4,17,0.914,5.2
s04e06,clip_7_35746-40354,36650-36740-.mp4,12,0.905,3.6
s04e06,clip_7_35746-40354,36741-36795-.mp4,7,0.833,2.2
s04e06,clip_7_35746-40354,36796-36881-.mp4,11,0.798,3.4
s04e06,clip_7_35746-40354,36882-36921-.mp4,5,0.851,1.6
s04e06,clip_7_35746-40354,36922-36986-.mp4,9,0.782,2.6
s04e06,clip_7_35746-40354,36987-37006-.mp4,4,0.761,0.8
s04e06,clip_7_35746-40354,37007-37034-.mp4,4,0.818,1.1
s04e06,clip_7_35746-40354,37035-37070-.mp4,5,0.965,1.4
s04e06,clip_7_35746-40354,37071-37130-.mp4,8,0.902,2.4
s04e06,clip_7_35746-40354,37131-37290-.mp4,20,0.81,6.4
s04e06,clip_7_35746-40354,37291-37344-.mp4,7,0.826,2.1
s04e06,clip_7_35746-40354,37345-37387-.mp4,6,0.889,1.7
s04e06,clip_7_35746-40354,37388-37458-.mp4,9,0.829,2.8
s04e06,clip_7_35746-40354,37459-37488-.mp4,4,0.814,1.2
s04e06,clip_7_35746-40354,37489-37540-.mp4,7,0.889,2
s04e06,clip_7_35746-40354,37541-37624-.mp4,11,0.845,3.3
s04e06,clip_7_35746-40354,37625-37676-.mp4,7,0.834,2
s04e06,clip_7_35746-40354,37677-37734-.mp4,8,0.851,2.3
s04e06,clip_7_35746-40354,37735-37809-.mp4,10,0.874,3
s04e06,clip_7_35746-40354,37810-37867-.mp4,8,0.864,2.3
s04e06,clip_7_35746-40354,37868-37990-.mp4,16,0.94,4.9
s04e06,clip_7_35746-40354,37991-38103-.mp4,15,0.842,4.5
s04e06,clip_7_35746-40354,38104-38150-.mp4,6,0.858,1.8
s04e06,clip_7_35746-40354,38151-38249-.mp4,13,0.932,3.9
s04e06,clip_7_35746-40354,38250-38309-.mp4,8,0.869,2.4
s04e06,clip_7_35746-40354,38310-38346-.mp4,5,0.875,1.4
s04e06,clip_7_35746-40354,38347-38404-.mp4,8,0.888,2.3
s04e06,clip_7_35746-40354,38405-38487-.mp4,11,0.864,3.3
s04e06,clip_7_35746-40354,38488-38538-.mp4,7,0.944,2
s04e06,clip_7_35746-40354,38539-38607-.mp4,9,0.903,2.7
s04e06,clip_7_35746-40354,38608-38655-.mp4,6,0.878,1.9
s04e06,clip_7_35746-40354,38656-38708-.mp4,7,0.896,2.1
s04e06,clip_7_35746-40354,38709-38756-.mp4,6,0.893,1.9
s04e06,clip_7_35746-40354,38757-38840-.mp4,11,0.888,3.3
s04e06,clip_7_35746-40354,38841-38883-.mp4,6,0.851,1.7
s04e06,clip_7_35746-40354,38884-39044-.mp4,21,0.835,6.4
s04e06,clip_7_35746-40354,39045-39089-.mp4,6,0.923,1.8
s04e06,clip_7_35746-40354,39090-39229-.mp4,18,0.879,5.6
s04e06,clip_7_35746-40354,39230-39282-.mp4,7,0.94,2.1
s04e06,clip_7_35746-40354,39283-39385-.mp4,13,0.804,4.1
s04e06,clip_7_35746-40354,39386-39481-.mp4,12,0.883,3.8
s04e06,clip_7_35746-40354,39482-39566-.mp4,11,0.922,3.4
s04e06,clip_7_35746-40354,39567-39672-.mp4,14,0.91,4.2
s04e06,clip_7_35746-40354,39673-39728-.mp4,7,0.901,2.2
s04e06,clip_7_35746-40354,39729-39807-.mp4,10,0.924,3.1
s04e06,clip_7_35746-40354,39808-39896-.mp4,12,0.885,3.5
s04e06,clip_7_35746-40354,39897-39935-.mp4,5,0.86,1.5
s04e06,clip_7_35746-40354,39936-40023-.mp4,11,0.88,3.5
s04e06,clip_7_35746-40354,40024-40175-.mp4,19,0.799,6
s04e06,clip_7_35746-40354,40176-40234-.mp4,8,0.888,2.3
s04e06,clip_7_35746-40354,40235-40354-.mp4,15,0.854,4.8
s04e06,clip_8_40355-45234,40355-40483-.mp4,16,0.91,5.1
s04e06,clip_8_40355-45234,40484-40731-.mp4,31,0.845,9.9
s04e06,clip_8_40355-45234,40732-40782-.mp4,7,0.909,2
s04e06,clip_8_40355-45234,40783-40822-.mp4,5,0.925,1.6
s04e06,clip_8_40355-45234,40823-40850-.mp4,4,0.871,1.1
s04e06,clip_8_40355-45234,40851-41009-.mp4,20,0.889,6.3
s04e06,clip_8_40355-45234,41010-41059-.mp4,7,0.901,2
s04e06,clip_8_40355-45234,41060-41098-.mp4,5,0.928,1.5
s04e06,clip_8_40355-45234,41099-41183-.mp4,11,0.897,3.4
s04e06,clip_8_40355-45234,41184-41273-.mp4,12,0.951,3.6
s04e06,clip_8_40355-45234,41274-41333-.mp4,8,0.925,2.4
s04e06,clip_8_40355-45234,41334-41390-.mp4,8,0.922,2.2
s04e06,clip_8_40355-45234,41391-41458-.mp4,9,0.904,2.7
s04e06,clip_8_40355-45234,41459-41581-.mp4,16,0.922,4.9
s04e06,clip_8_40355-45234,41582-41693-.mp4,14,0.787,4.4
s04e06,clip_8_40355-45234,41694-41780-.mp4,11,0.819,3.4
s04e06,clip_8_40355-45234,41781-41873-.mp4,12,0.869,3.7
s04e06,clip_8_40355-45234,41874-41934-.mp4,8,0.963,2.4
s04e06,clip_8_40355-45234,41935-42010-.mp4,10,0.901,3
s04e06,clip_8_40355-45234,42011-42066-.mp4,7,0.962,2.2
s04e06,clip_8_40355-45234,42067-42161-.mp4,12,0.803,3.8
s04e06,clip_8_40355-45234,42162-42244-.mp4,11,0.92,3.3
s04e06,clip_8_40355-45234,42245-42326-.mp4,11,0.853,3.2
s04e06,clip_8_40355-45234,42327-42393-.mp4,9,0.963,2.6
s04e06,clip_8_40355-45234,42394-42497-.mp4,13,0.893,4.1
s04e06,clip_8_40355-45234,42498-42565-.mp4,9,0.978,2.7
s04e06,clip_8_40355-45234,42566-42598-.mp4,5,0.928,1.3
s04e06,clip_8_40355-45234,42599-42660-.mp4,8,0.963,2.4
s04e06,clip_8_40355-45234,42661-42716-.mp4,7,0.894,2.2
s04e06,clip_8_40355-45234,42717-42752-.mp4,5,0.965,1.4
s04e06,clip_8_40355-45234,42753-42795-.mp4,6,0.872,1.7
s04e06,clip_8_40355-45234,42796-42826-.mp4,4,0.932,1.2
s04e06,clip_8_40355-45234,42827-42986-.mp4,20,0.887,6.4
s04e06,clip_8_40355-45234,42987-43031-.mp4,6,0.925,1.8
s04e06,clip_8_40355-45234,43032-43060-.mp4,4,0.84,1.1
s04e06,clip_8_40355-45234,43061-43145-.mp4,11,0.875,3.4
s04e06,clip_8_40355-45234,43146-43184-.mp4,5,0.872,1.5
s04e06,clip_8_40355-45234,43185-43298-.mp4,15,0.934,4.5
s04e06,clip_8_40355-45234,43299-43441-.mp4,18,0.926,5.7
s04e06,clip_8_40355-45234,43442-43504-.mp4,8,0.71,2.5
s04e06,clip_8_40355-45234,43505-43562-.mp4,8,0.853,2.3
s04e06,clip_8_40355-45234,43563-43614-.mp4,7,0.877,2
s04e06,clip_8_40355-45234,43615-43683-.mp4,9,0.891,2.7
s04e06,clip_8_40355-45234,43684-43810-.mp4,16,0.799,5
s04e06,clip_8_40355-45234,43811-43991-.mp4,23,0.94,7.2
s04e06,clip_8_40355-45234,43992-44044-.mp4,7,0.855,2.1
s04e06,clip_8_40355-45234,44045-44205-.mp4,21,0.773,6.4
s04e06,clip_8_40355-45234,44206-44255-.mp4,7,0.826,2
s04e06,clip_8_40355-45234,44256-44413-.mp4,20,0.874,6.3
s04e06,clip_8_40355-45234,44414-44474-.mp4,8,0.866,2.4
s04e06,clip_8_40355-45234,44475-44559-.mp4,11,0.932,3.4
s04e06,clip_8_40355-45234,44560-44600-.mp4,6,0.831,1.6
s04e06,clip_8_40355-45234,44601-44703-.mp4,13,0.953,4.1
s04e06,clip_8_40355-45234,44704-44927-.mp4,28,0.81,8.9
s04e06,clip_8_40355-45234,44928-45070-.mp4,18,0.778,5.7
s04e06,clip_8_40355-45234,45071-45114-.mp4,6,0.887,1.7
s04e06,clip_8_40355-45234,45115-45143-.mp4,4,0.904,1.1
s04e06,clip_8_40355-45234,45144-45234-.mp4,12,0.927,3.6
s04e06,clip_9_45235-49898,45235-45281-.mp4,6,0.942,1.8
s04e06,clip_9_45235-49898,45282-45333-.mp4,7,0.867,2
s04e06,clip_9_45235-49898,45334-45421-.mp4,11,0.835,3.5
s04e06,clip_9_45235-49898,45422-45470-.mp4,7,0.874,1.9
s04e06,clip_9_45235-49898,45471-45612-.mp4,18,0.808,5.6
s04e06,clip_9_45235-49898,45613-45703-.mp4,12,0.897,3.6
s04e06,clip_9_45235-49898,45704-45742-.mp4,5,0.91,1.5
s04e06,clip_9_45235-49898,45743-45832-.mp4,12,0.945,3.6
s04e06,clip_9_45235-49898,45833-45893-.mp4,8,0.95,2.4
s04e06,clip_9_45235-49898,45894-45995-.mp4,13,0.976,4
s04e06,clip_9_45235-49898,45996-46073-.mp4,10,0.943,3.1
s04e06,clip_9_45235-49898,46074-46132-.mp4,8,0.962,2.3
s04e06,clip_9_45235-49898,46133-46160-.mp4,4,0.923,1.1
s04e06,clip_9_45235-49898,46161-46235-.mp4,10,0.962,3
s04e06,clip_9_45235-49898,46236-46284-.mp4,7,0.944,1.9
s04e06,clip_9_45235-49898,46285-46332-.mp4,6,0.973,1.9
s04e06,clip_9_45235-49898,46333-46365-.mp4,5,0.945,1.3
s04e06,clip_9_45235-49898,46366-46392-.mp4,4,0.993,1
s04e06,clip_9_45235-49898,46393-46431-.mp4,5,0.929,1.5
s04e06,clip_9_45235-49898,46432-46513-.mp4,11,0.96,3.2
s04e06,clip_9_45235-49898,46514-46569-.mp4,7,0.945,2.2
s04e06,clip_9_45235-49898,46570-46679-.mp4,14,0.952,4.4
s04e06,clip_9_45235-49898,46680-46946-.mp4,34,0.839,10.6
s04e06,clip_9_45235-49898,46947-47040-.mp4,12,0.854,3.7
s04e06,clip_9_45235-49898,47041-47083-.mp4,6,0.945,1.7
s04e06,clip_9_45235-49898,47084-47217-.mp4,17,0.779,5.3
s04e06,clip_9_45235-49898,47218-47373-.mp4,20,0.807,6.2
s04e06,clip_9_45235-49898,47374-47491-.mp4,15,0.764,4.7
s04e06,clip_9_45235-49898,47492-47547-.mp4,7,0.895,2.2
s04e06,clip_9_45235-49898,47548-47666-.mp4,15,0.821,4.7
s04e06,clip_9_45235-49898,47667-47714-.mp4,6,0.914,1.9
s04e06,clip_9_45235-49898,47715-47856-.mp4,18,0.807,5.6
s04e06,clip_9_45235-49898,47857-47896-.mp4,5,0.877,1.6
s04e06,clip_9_45235-49898,47897-47956-.mp4,8,0.854,2.4
s04e06,clip_9_45235-49898,47957-48009-.mp4,7,0.933,2.1
s04e06,clip_9_45235-49898,48010-48135-.mp4,16,0.839,5
s04e06,clip_9_45235-49898,48136-48207-.mp4,9,0.948,2.8
s04e06,clip_9_45235-49898,48208-48363-.mp4,20,0.808,6.2
s04e06,clip_9_45235-49898,48364-48471-.mp4,14,0.796,4.3
s04e06,clip_9_45235-49898,48472-48606-.mp4,17,0.825,5.4
s04e06,clip_9_45235-49898,48607-48674-.mp4,9,0.909,2.7
s04e06,clip_9_45235-49898,48675-48817-.mp4,18,0.844,5.7
s04e06,clip_9_45235-49898,48818-48864-.mp4,6,0.877,1.8
s04e06,clip_9_45235-49898,48865-48917-.mp4,7,0.903,2.1
s04e06,clip_9_45235-49898,48918-48958-.mp4,6,0.845,1.6
s04e06,clip_9_45235-49898,48959-48998-.mp4,5,0.799,1.6
s04e06,clip_9_45235-49898,48999-49036-.mp4,5,0.841,1.5
s04e06,clip_9_45235-49898,49037-49071-.mp4,5,0.927,1.4
s04e06,clip_9_45235-49898,49072-49124-.mp4,7,0.791,2.1
s04e06,clip_9_45235-49898,49125-49166-.mp4,6,0.744,1.6
s04e06,clip_9_45235-49898,49167-49232-.mp4,9,0.918,2.6
s04e06,clip_9_45235-49898,49233-49317-.mp4,11,0.816,3.4
s04e06,clip_9_45235-49898,49318-49347-.mp4,4,0.865,1.2
s04e06,clip_9_45235-49898,49348-49386-.mp4,5,0.843,1.5
s04e06,clip_9_45235-49898,49387-49429-.mp4,6,0.861,1.7
s04e06,clip_9_45235-49898,49430-49496-.mp4,9,0.654,2.6
s04e06,clip_9_45235-49898,49497-49538-.mp4,6,0.821,1.6
s04e06,clip_9_45235-49898,49539-49640-.mp4,13,0.899,4
s04e06,clip_9_45235-49898,49641-49710-.mp4,9,0.955,2.8
s04e06,clip_9_45235-49898,49711-49751-.mp4,6,0.953,1.6
s04e06,clip_9_45235-49898,49752-49791-.mp4,5,0.962,1.6
s04e06,clip_9_45235-49898,49792-49860-.mp4,9,0.947,2.7
s04e06,clip_9_45235-49898,49861-49898-.mp4,5,0.941,1.5
s04e06,clip_10_49899-54881,49899-49994-.mp4,12,0.884,3.8
s04e06,clip_10_49899-54881,49995-50113-.mp4,15,0.835,4.7
s04e06,clip_10_49899-54881,50114-50182-.mp4,9,0.868,2.7
s04e06,clip_10_49899-54881,50183-50356-.mp4,22,0.925,6.9
s04e06,clip_10_49899-54881,50357-50418-.mp4,8,0.859,2.4
s04e06,clip_10_49899-54881,50419-50503-.mp4,11,0.878,3.4
s04e06,clip_10_49899-54881,50504-50677-.mp4,22,0.967,6.9
s04e06,clip_10_49899-54881,50678-50742-.mp4,9,0.943,2.6
s04e06,clip_10_49899-54881,50743-50782-.mp4,5,0.958,1.6
s04e06,clip_10_49899-54881,50783-50881-.mp4,13,0.799,3.9
s04e06,clip_10_49899-54881,50882-50984-.mp4,13,0.817,4.1
s04e06,clip_10_49899-54881,50985-51043-.mp4,8,0.849,2.3
s04e06,clip_10_49899-54881,51044-51085-.mp4,6,0.897,1.6
s04e06,clip_10_49899-54881,51086-51111-.mp4,4,0.934,1
s04e06,clip_10_49899-54881,51112-51145-.mp4,5,0.912,1.3
s04e06,clip_10_49899-54881,51146-51191-.mp4,6,0.894,1.8
s04e06,clip_10_49899-54881,51192-51244-.mp4,7,0.915,2.1
s04e06,clip_10_49899-54881,51245-51275-.mp4,4,0.92,1.2
s04e06,clip_10_49899-54881,51276-51360-.mp4,11,0.856,3.4
s04e06,clip_10_49899-54881,51361-51425-.mp4,9,0.906,2.6
s04e06,clip_10_49899-54881,51426-51535-.mp4,14,0.868,4.4
s04e06,clip_10_49899-54881,51536-51586-.mp4,7,0.863,2
s04e06,clip_10_49899-54881,51587-51623-.mp4,5,0.878,1.4
s04e06,clip_10_49899-54881,51624-51662-.mp4,5,0.823,1.5
s04e06,clip_10_49899-54881,51663-51690-.mp4,4,0.832,1.1
s04e06,clip_10_49899-54881,51691-51746-.mp4,7,0.902,2.2
s04e06,clip_10_49899-54881,51747-51829-.mp4,11,0.885,3.3
s04e06,clip_10_49899-54881,51830-51914-.mp4,11,0.884,3.4
s04e06,clip_10_49899-54881,51915-52025-.mp4,14,0.92,4.4
s04e06,clip_10_49899-54881,52026-52085-.mp4,8,0.909,2.4
s04e06,clip_10_49899-54881,52086-52147-.mp4,8,0.82,2.4
s04e06,clip_10_49899-54881,52148-52188-.mp4,6,0.909,1.6
s04e06,clip_10_49899-54881,52189-52229-.mp4,6,0.905,1.6
s04e06,clip_10_49899-54881,52230-52352-.mp4,16,0.939,4.9
